Pattern A,Pattern B,Similarity Score
Intellectual Property Rights,Exhibition Provenance: Internal Moves,0.35102505711185883
Intellectual Property Rights,Exhibition Specific Labels,0.5006702204728287
Intellectual Property Rights,Depiction of the Object at the Exhibition,0.3163594727741777
Encounters,Promised Gift,0.0
Encounters,Commissions for Artwork,0.0
Encounters,Auction,0.0
Encounters,Auction of Lot,0.0
Encounters,Known Bid Amounts,0.0
Encounters,Set of Objects,0.0
Encounters,Pre-set Prices,0.0
Encounters,Purchase of Lot,0.0
Encounters,Lot Withdrawn,0.0
Encounters,Object Withdrawn from Lot,0.0
Encounters,Reserve Not Met,0.0
Encounters,Bought by Owner,0.0
Encounters,"Winner Unable to Pay
",0.0
Encounters,Auction Catalog,0.0
Encounters,Moving an Object,0.0
Encounters,Taking Inventory,0.0
Encounters,Object Ownership and Existence,0.0
Encounters,Core Features,0.0
Encounters,Collections of Objects,0.0
Encounters,Departmental Collections,0.0
Encounters,Other Uses,0.0
Encounters,Collection Specific Information,0.0
Encounters,Adding and Removing Resources,0.0
Encounters,Exhibition Concept,0.0
Encounters,Exhibition Activity,0.0
Encounters,Multiple Venues,0.0
Encounters,Objects,0.0
Encounters,Exhibition Provenance: Transfer of Custody,0.0
Encounters,Exhibition Provenance: Internal Moves,0.0
Encounters,Exhibition Specific Labels,0.0
Encounters,Depiction of the Object at the Exhibition,0.0
Promised Gift,Commissions for Artwork,0.3018603251141035
Promised Gift,Auction,0.2995174463457328
Promised Gift,Auction of Lot,0.23231485267349167
Promised Gift,Known Bid Amounts,0.21698488397865726
Promised Gift,Set of Objects,0.17659100304864814
Promised Gift,Pre-set Prices,0.41059023792409166
Promised Gift,Purchase of Lot,0.4598252122874121
Promised Gift,Lot Withdrawn,0.3094284360063542
Promised Gift,Object Withdrawn from Lot,0.3042832848493457
Promised Gift,Reserve Not Met,0.25259855834382305
Promised Gift,Bought by Owner,0.28724840554026554
Promised Gift,"Winner Unable to Pay
",0.2751131308563342
Promised Gift,Auction Catalog,0.33770659690019067
Promised Gift,Moving an Object,0.20605707217012456
Promised Gift,Taking Inventory,0.31127657439435463
Promised Gift,Object Ownership and Existence,0.2549745993161824
Promised Gift,Core Features,0.31413189061300234
Promised Gift,Collections of Objects,0.2850757466601279
Promised Gift,Departmental Collections,0.28300528328386343
Promised Gift,Other Uses,0.18813950302722435
Promised Gift,Collection Specific Information,0.157015100568726
Promised Gift,Adding and Removing Resources,0.25750273501117826
Promised Gift,Exhibition Concept,0.17921022509462328
Promised Gift,Exhibition Activity,0.22074364576281452
Promised Gift,Multiple Venues,0.18379616073842292
Promised Gift,Objects,0.2924245145852925
Promised Gift,Exhibition Provenance: Transfer of Custody,0.1868670130089458
Promised Gift,Exhibition Provenance: Internal Moves,0.22603570183901947
Promised Gift,Exhibition Specific Labels,0.26700433013356323
Promised Gift,Depiction of the Object at the Exhibition,0.19839666771716355
Commissions for Artwork,Auction,0.6777350192764732
Commissions for Artwork,Auction of Lot,0.5664527346386744
Commissions for Artwork,Known Bid Amounts,0.3538219278075306
Commissions for Artwork,Set of Objects,0.5060121407986132
Commissions for Artwork,Pre-set Prices,0.3728538746232126
Commissions for Artwork,Purchase of Lot,0.6413557013621519
Commissions for Artwork,Lot Withdrawn,0.355431440470765
Commissions for Artwork,Object Withdrawn from Lot,0.40037894788915185
Commissions for Artwork,Reserve Not Met,0.28748054055081784
Commissions for Artwork,Bought by Owner,0.3797687125200059
Commissions for Artwork,"Winner Unable to Pay
",0.34994657123663153
Commissions for Artwork,Auction Catalog,0.30999568377958564
Commissions for Artwork,Moving an Object,0.2615425821618984
Commissions for Artwork,Taking Inventory,0.2916906120814998
Commissions for Artwork,Object Ownership and Existence,0.18975697105345835
Commissions for Artwork,Core Features,0.4232025138087099
Commissions for Artwork,Collections of Objects,0.39041359010751675
Commissions for Artwork,Departmental Collections,0.4255439774641795
Commissions for Artwork,Other Uses,0.22565082327103425
Commissions for Artwork,Collection Specific Information,0.19511295594806277
Commissions for Artwork,Adding and Removing Resources,0.2716694737055219
Commissions for Artwork,Exhibition Concept,0.211776193966446
Commissions for Artwork,Exhibition Activity,0.251091968476848
Commissions for Artwork,Multiple Venues,0.22837759948062059
Commissions for Artwork,Objects,0.34150260431501517
Commissions for Artwork,Exhibition Provenance: Transfer of Custody,0.20399922193644782
Commissions for Artwork,Exhibition Provenance: Internal Moves,0.22789059511229667
Commissions for Artwork,Exhibition Specific Labels,0.3002495333547549
Commissions for Artwork,Depiction of the Object at the Exhibition,0.30331927396051367
Auction,Auction of Lot,0.4338108452859677
Auction,Known Bid Amounts,0.5913513787326724
Auction,Set of Objects,0.5021163772492803
Auction,Pre-set Prices,0.36374698617323
Auction,Purchase of Lot,0.5914864796400425
Auction,Lot Withdrawn,0.39468945966031643
Auction,Object Withdrawn from Lot,0.45023383112675563
Auction,Reserve Not Met,0.33204653522750677
Auction,Bought by Owner,0.4256439124557565
Auction,"Winner Unable to Pay
",0.39930591755113354
Auction,Auction Catalog,0.3424392811134996
Auction,Moving an Object,0.3385638350360062
Auction,Taking Inventory,0.3220301685297404
Auction,Object Ownership and Existence,0.20755520027175922
Auction,Core Features,0.4625888665198702
Auction,Collections of Objects,0.411293530511414
Auction,Departmental Collections,0.414940104019022
Auction,Other Uses,0.2758084462678755
Auction,Collection Specific Information,0.23245999258644012
Auction,Adding and Removing Resources,0.33694604711050763
Auction,Exhibition Concept,0.264382031430827
Auction,Exhibition Activity,0.31341500416289886
Auction,Multiple Venues,0.29957924869662117
Auction,Objects,0.4449482964521306
Auction,Exhibition Provenance: Transfer of Custody,0.25491248732104516
Auction,Exhibition Provenance: Internal Moves,0.28031383286230954
Auction,Exhibition Specific Labels,0.3760482143097351
Auction,Depiction of the Object at the Exhibition,0.2867279129141645
Auction of Lot,Known Bid Amounts,0.47214737870479556
Auction of Lot,Set of Objects,0.6156945231865509
Auction of Lot,Pre-set Prices,0.30390916753624236
Auction of Lot,Purchase of Lot,0.6387025878127995
Auction of Lot,Lot Withdrawn,0.3587392249102846
Auction of Lot,Object Withdrawn from Lot,0.4050841934899907
Auction of Lot,Reserve Not Met,0.43164935895687695
Auction of Lot,Bought by Owner,0.5088445056658537
Auction of Lot,"Winner Unable to Pay
",0.45753241334849154
Auction of Lot,Auction Catalog,0.4018334261316774
Auction of Lot,Moving an Object,0.34454419036280504
Auction of Lot,Taking Inventory,0.2896252264241892
Auction of Lot,Object Ownership and Existence,0.17071693363854604
Auction of Lot,Core Features,0.4943093680347512
Auction of Lot,Collections of Objects,0.4150843967787719
Auction of Lot,Departmental Collections,0.45664106940956173
Auction of Lot,Other Uses,0.29145599226424906
Auction of Lot,Collection Specific Information,0.30618182489949236
Auction of Lot,Adding and Removing Resources,0.28090843554917233
Auction of Lot,Exhibition Concept,0.24460303814847412
Auction of Lot,Exhibition Activity,0.3240521029966117
Auction of Lot,Multiple Venues,0.2657902371678089
Auction of Lot,Objects,0.43049303990967325
Auction of Lot,Exhibition Provenance: Transfer of Custody,0.2380480159040645
Auction of Lot,Exhibition Provenance: Internal Moves,0.3191207453899754
Auction of Lot,Exhibition Specific Labels,0.4345337866431611
Auction of Lot,Depiction of the Object at the Exhibition,0.21060756351598894
Known Bid Amounts,Set of Objects,0.5465876857261679
Known Bid Amounts,Pre-set Prices,0.29123410858571736
Known Bid Amounts,Purchase of Lot,0.44196773077535073
Known Bid Amounts,Lot Withdrawn,0.39317016709051106
Known Bid Amounts,Object Withdrawn from Lot,0.4455469884925882
Known Bid Amounts,Reserve Not Met,0.3773352287187276
Known Bid Amounts,Bought by Owner,0.4726671049423362
Known Bid Amounts,"Winner Unable to Pay
",0.44201722185230596
Known Bid Amounts,Auction Catalog,0.3876772951724173
Known Bid Amounts,Moving an Object,0.29335001417321965
Known Bid Amounts,Taking Inventory,0.3057772832912418
Known Bid Amounts,Object Ownership and Existence,0.1832005265111713
Known Bid Amounts,Core Features,0.5030354513236813
Known Bid Amounts,Collections of Objects,0.4278507246320356
Known Bid Amounts,Departmental Collections,0.4397272365352971
Known Bid Amounts,Other Uses,0.28175376964702603
Known Bid Amounts,Collection Specific Information,0.22616997629180505
Known Bid Amounts,Adding and Removing Resources,0.2727475858489217
Known Bid Amounts,Exhibition Concept,0.2647462692964852
Known Bid Amounts,Exhibition Activity,0.3309925156622797
Known Bid Amounts,Multiple Venues,0.2622962389457891
Known Bid Amounts,Objects,0.44937999495968095
Known Bid Amounts,Exhibition Provenance: Transfer of Custody,0.2709204118165598
Known Bid Amounts,Exhibition Provenance: Internal Moves,0.28365695581131867
Known Bid Amounts,Exhibition Specific Labels,0.3962730328333801
Known Bid Amounts,Depiction of the Object at the Exhibition,0.20170889613148513
Set of Objects,Pre-set Prices,0.31660297380880004
Set of Objects,Purchase of Lot,0.5224456852105965
Set of Objects,Lot Withdrawn,0.36326588807180243
Set of Objects,Object Withdrawn from Lot,0.40628172673123963
Set of Objects,Reserve Not Met,0.30573806822735133
Set of Objects,Bought by Owner,0.3928725910939386
Set of Objects,"Winner Unable to Pay
",0.36571860262970196
Set of Objects,Auction Catalog,0.3383877462541683
Set of Objects,Moving an Object,0.2717252142309197
Set of Objects,Taking Inventory,0.2733452977697794
Set of Objects,Object Ownership and Existence,0.1712172867715389
Set of Objects,Core Features,0.4376856153073328
Set of Objects,Collections of Objects,0.4091383593526635
Set of Objects,Departmental Collections,0.43113308089405417
Set of Objects,Other Uses,0.23381604358556057
Set of Objects,Collection Specific Information,0.19731686223167488
Set of Objects,Adding and Removing Resources,0.2714596488893003
Set of Objects,Exhibition Concept,0.22456885587468464
Set of Objects,Exhibition Activity,0.2620645086696393
Set of Objects,Multiple Venues,0.23718803969921395
Set of Objects,Objects,0.3743282729548931
Set of Objects,Exhibition Provenance: Transfer of Custody,0.21298470097539232
Set of Objects,Exhibition Provenance: Internal Moves,0.2629753957768185
Set of Objects,Exhibition Specific Labels,0.32060819197105633
Set of Objects,Depiction of the Object at the Exhibition,0.22082445042538074
Pre-set Prices,Purchase of Lot,0.451050099730746
Pre-set Prices,Lot Withdrawn,0.44106899372068425
Pre-set Prices,Object Withdrawn from Lot,0.5109973619074891
Pre-set Prices,Reserve Not Met,0.33153584548461434
Pre-set Prices,Bought by Owner,0.4243954847671241
Pre-set Prices,"Winner Unable to Pay
",0.40599308205693585
Pre-set Prices,Auction Catalog,0.3524006731386316
Pre-set Prices,Moving an Object,0.31070365780260556
Pre-set Prices,Taking Inventory,0.33733872500397727
Pre-set Prices,Object Ownership and Existence,0.25164312518033916
Pre-set Prices,Core Features,0.4885385090407572
Pre-set Prices,Collections of Objects,0.5160892570116559
Pre-set Prices,Departmental Collections,0.4642863863258841
Pre-set Prices,Other Uses,0.28012872525664123
Pre-set Prices,Collection Specific Information,0.23363921772530435
Pre-set Prices,Adding and Removing Resources,0.35729882164416576
Pre-set Prices,Exhibition Concept,0.26894870676003285
Pre-set Prices,Exhibition Activity,0.3218512071579524
Pre-set Prices,Multiple Venues,0.26817906709551337
Pre-set Prices,Objects,0.4414635465654793
Pre-set Prices,Exhibition Provenance: Transfer of Custody,0.2569311179483018
Pre-set Prices,Exhibition Provenance: Internal Moves,0.296053797090922
Pre-set Prices,Exhibition Specific Labels,0.3887811174995153
Pre-set Prices,Depiction of the Object at the Exhibition,0.27833671654770087
Purchase of Lot,Lot Withdrawn,0.4330463621158265
Purchase of Lot,Object Withdrawn from Lot,0.4875070352449144
Purchase of Lot,Reserve Not Met,0.3839376091709461
Purchase of Lot,Bought by Owner,0.4671386041581052
Purchase of Lot,"Winner Unable to Pay
",0.4424322269687479
Purchase of Lot,Auction Catalog,0.3853172850841267
Purchase of Lot,Moving an Object,0.3192522924106692
Purchase of Lot,Taking Inventory,0.3397937846807542
Purchase of Lot,Object Ownership and Existence,0.2252777733134732
Purchase of Lot,Core Features,0.5259819850824886
Purchase of Lot,Collections of Objects,0.45595018002029764
Purchase of Lot,Departmental Collections,0.45633358052694367
Purchase of Lot,Other Uses,0.3141972638464157
Purchase of Lot,Collection Specific Information,0.2734360685068733
Purchase of Lot,Adding and Removing Resources,0.3206510620943939
Purchase of Lot,Exhibition Concept,0.3183404044905897
Purchase of Lot,Exhibition Activity,0.39528558003556474
Purchase of Lot,Multiple Venues,0.3315183415946742
Purchase of Lot,Objects,0.520996014036325
Purchase of Lot,Exhibition Provenance: Transfer of Custody,0.3029693720514606
Purchase of Lot,Exhibition Provenance: Internal Moves,0.29963132688351796
Purchase of Lot,Exhibition Specific Labels,0.4196405747736018
Purchase of Lot,Depiction of the Object at the Exhibition,0.2626940382993321
Lot Withdrawn,Object Withdrawn from Lot,0.672454566704368
Lot Withdrawn,Reserve Not Met,0.47406638751152946
Lot Withdrawn,Bought by Owner,0.5832659134381841
Lot Withdrawn,"Winner Unable to Pay
",0.5545833887878077
Lot Withdrawn,Auction Catalog,0.49018575630835554
Lot Withdrawn,Moving an Object,0.4607562459589624
Lot Withdrawn,Taking Inventory,0.5518682222197754
Lot Withdrawn,Object Ownership and Existence,0.32752528480661003
Lot Withdrawn,Core Features,0.7254940440581831
Lot Withdrawn,Collections of Objects,0.6564657715908365
Lot Withdrawn,Departmental Collections,0.7012489010948749
Lot Withdrawn,Other Uses,0.3800329356690608
Lot Withdrawn,Collection Specific Information,0.30181523028421714
Lot Withdrawn,Adding and Removing Resources,0.38750813090979735
